State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Haryana,Jind,Safidon,Banana,Other,Medium,09/04/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,30/04/2025,4000,4000,4000,19
Haryana,Jind,Safidon,Banana,Other,Medium,04/04/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,19/04/2025,4000,4000,4000,19
Haryana,Jind,Safidon,Banana,Other,Medium,23/04/2025,4000,4000,4000,19
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,19/04/2025,1000,1000,1000,23
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,24/04/2025,1200,1200,1200,23
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,04/04/2025,800,1000,900,82
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,10/04/2025,1000,1000,1000,82
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,03/04/2025,800,1000,1000,82
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,08/04/2025,1000,1000,1000,82
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,19/04/2025,1000,1000,1000,82
Haryana,Jind,Safidon,Grapes,Other,Medium,30/04/2025,5000,5000,5000,22
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,10/04/2025,700,1000,1000,154
Haryana,Jind,Safidon,Apple,Other,Medium,02/05/2025,8000,8000,8000,17
Haryana,Jind,Safidon,Apple,Other,Medium,13/05/2025,8000,8000,8000,17
Haryana,Jind,Safidon,Apple,Other,Medium,19/05/2025,8000,8000,8000,17
Haryana,Jind,Safidon,Banana,Other,Medium,10/05/2025,4000,4000,4000,19
Haryana,Jind,Safidon,Banana,Other,Medium,15/05/2025,4000,4000,4000,19
Haryana,Jind,Safidon,Banana,Other,Medium,16/05/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,17/05/2025,4000,4000,4000,19
Haryana,Jind,Safidon,Water Melon,Other,Medium,22/05/2025,1000,1000,1000,73
Haryana,Jind,Safidon,Water Melon,Other,Medium,28/05/2025,500,800,600,73
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,24/05/2025,800,1000,1000,82
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,26/05/2025,800,1000,1000,82
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,06/05/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,15/05/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,17/05/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,28/05/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,06/05/2025,1200,1200,1200,23
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,14/05/2025,1200,1200,1200,23
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,21/05/2025,1200,1200,1200,23
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,24/05/2025,1200,1200,1200,23
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,27/05/2025,1200,1200,1200,23
Haryana,Jind,Safidon,Wheat,Other,FAQ,01/05/2025,2425,2430,2425,1
Haryana,Jind,Safidon,Wheat,Other,FAQ,04/05/2025,2425,2425,2425,1
Haryana,Jind,Safidon,Wheat,Other,FAQ,09/05/2025,2425,2425,2425,1
Haryana,Jind,Safidon,Apple,Other,Medium,01/05/2025,8000,8000,8000,17
Haryana,Jind,Safidon,Apple,Other,Medium,06/05/2025,8000,8000,8000,17
Haryana,Jind,Safidon,Apple,Other,Medium,16/05/2025,8000,8000,8000,17
Haryana,Jind,Safidon,Apple,Other,Medium,18/05/2025,8000,8000,8000,17
Haryana,Jind,Safidon,Apple,Other,Medium,30/05/2025,9000,9000,9000,17
Haryana,Jind,Safidon,Mango,Other,Medium,02/05/2025,7000,7000,7000,20
Haryana,Jind,Safidon,Mango,Other,Medium,15/05/2025,6000,7000,7000,20
Haryana,Jind,Safidon,Mango,Other,Medium,17/05/2025,5000,6500,6000,20
Haryana,Jind,Safidon,Mango,Other,Medium,27/05/2025,5500,6500,6000,20
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,07/05/2025,1000,1000,1000,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,12/05/2025,1000,1000,1000,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,17/05/2025,1000,1000,1000,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,23/05/2025,1000,1000,1000,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,24/05/2025,1000,1200,1000,154
Haryana,Jind,Safidon,Grapes,Other,Medium,01/05/2025,5000,5000,5000,22
Haryana,Jind,Safidon,Grapes,Other,Medium,06/05/2025,5000,5000,5000,22
Haryana,Jind,Safidon,Grapes,Other,Medium,09/05/2025,5000,5000,5000,22
Haryana,Jind,Safidon,Grapes,Other,Medium,14/05/2025,5000,5000,5000,22
Haryana,Jind,Safidon,Grapes,Other,Medium,17/05/2025,5000,5000,5000,22
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,17/05/2025,600,800,800,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,19/05/2025,800,800,800,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,21/05/2025,600,800,800,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,24/05/2025,800,1200,1000,78
Haryana,Jind,Safidon,Lemon,Other,FAQ,16/05/2025,8000,8000,8000,310
Haryana,Jind,Safidon,Lemon,Other,FAQ,20/05/2025,8000,8000,8000,310
Haryana,Jind,Safidon,Lemon,Other,FAQ,30/05/2025,6000,6000,6000,310
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,15/05/2025,1000,1000,1000,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,19/05/2025,1000,1000,1000,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,21/05/2025,1000,1000,1000,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,05/05/2025,1000,1000,1000,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,14/05/2025,1000,1000,1000,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,17/05/2025,1000,1000,1000,24
Haryana,Jind,Safidon,Bhindi(Ladies Finger),Bhindi,FAQ,22/05/2025,1500,1500,1500,85
Haryana,Jind,Safidon,Bhindi(Ladies Finger),Bhindi,FAQ,24/05/2025,1000,1000,1000,85
Haryana,Jind,Safidon,Banana,Other,Medium,02/10/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,03/10/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,05/10/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,05/11/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,15/10/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,24/10/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,03/02/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,22/02/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,27/02/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,24/02/2025,1200,1300,1200,82
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,25/02/2025,1000,1000,1000,82
Haryana,Jind,Safidon,Banana,Other,Medium,12/02/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,18/02/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,21/02/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,04/02/2025,2500,2500,2500,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,05/02/2025,2500,2500,2500,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,10/02/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,28/02/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Grapes,Other,Medium,06/02/2025,4500,4500,4500,22
Haryana,Jind,Safidon,Grapes,Other,Medium,08/02/2025,4500,4500,4500,22
Haryana,Jind,Safidon,Grapes,Other,Medium,12/02/2025,4500,4500,4500,22
Haryana,Jind,Safidon,Grapes,Other,Medium,20/02/2025,4500,5000,4500,22
Haryana,Jind,Safidon,Grapes,Other,Medium,27/02/2025,5000,5000,5000,22
Haryana,Jind,Safidon,Grapes,Other,Medium,28/02/2025,4500,5000,4800,22
Haryana,Jind,Safidon,Lemon,Other,FAQ,21/02/2025,5000,5000,5000,310
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,04/02/2025,300,300,300,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,05/02/2025,300,300,300,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,08/02/2025,300,300,300,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,10/02/2025,300,300,300,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,11/02/2025,300,300,300,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,15/02/2025,300,300,300,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,22/02/2025,300,300,300,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,28/02/2025,300,300,300,154
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,01/02/2025,1000,1000,1000,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,11/02/2025,700,700,700,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,13/02/2025,700,700,700,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,14/02/2025,700,700,700,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,15/02/2025,700,700,700,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,22/02/2025,700,700,700,78
Haryana,Jind,Safidon,Banana,Other,Medium,02/03/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,12/03/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,14/03/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,15/03/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,19/03/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Orange,Other,Medium,24/03/2025,4000,4000,4000,18
Haryana,Jind,Safidon,Apple,Other,Medium,04/03/2025,8000,8000,8000,17
Haryana,Jind,Safidon,Apple,Other,Medium,08/03/2025,8000,8000,8000,17
Haryana,Jind,Safidon,Apple,Other,Medium,14/03/2025,8000,8000,8000,17
Haryana,Jind,Safidon,Apple,Other,Medium,21/03/2025,8000,8000,8000,17
Haryana,Jind,Safidon,Apple,Other,Medium,29/03/2025,8000,8000,8000,17
Haryana,Jind,Safidon,Apple,Other,Medium,31/03/2025,8000,8000,8000,17
Haryana,Jind,Safidon,Water Melon,Other,Medium,04/03/2025,1500,1500,1500,73
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,10/03/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,16/03/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,22/03/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,05/03/2025,300,600,500,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,20/03/2025,600,800,800,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,15/03/2025,800,1000,900,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,16/03/2025,700,700,700,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,18/03/2025,300,600,500,154
Haryana,Jind,Safidon,Lemon,Other,FAQ,21/03/2025,8000,8000,8000,310
Haryana,Jind,Safidon,Mustard,Big 100 Kg,FAQ,27/03/2025,5500,5950,5800,12
Haryana,Jind,Safidon,Mustard,Big 100 Kg,Non-FAQ,21/03/2025,5421,5751,5751,12
Haryana,Jind,Safidon,Grapes,Other,Medium,02/03/2025,5000,5000,5000,22
Haryana,Jind,Safidon,Grapes,Other,Medium,19/03/2025,5000,5000,5000,22
Haryana,Jind,Safidon,Grapes,Other,Medium,20/03/2025,5000,5000,5000,22
Haryana,Jind,Safidon,Grapes,Other,Medium,28/03/2025,4500,5000,4800,22
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,02/03/2025,2200,2200,2200,23
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,07/03/2025,2400,2400,2400,23
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,16/03/2025,2200,2200,2200,23
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,01/03/2025,700,700,700,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,03/03/2025,700,700,700,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,04/03/2025,700,700,700,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,12/03/2025,700,700,700,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,18/03/2025,700,700,700,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,21/03/2025,700,700,700,24
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,04/03/2025,500,700,600,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,12/03/2025,700,700,700,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,13/03/2025,500,700,600,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,24/03/2025,800,1500,1000,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,25/03/2025,600,700,700,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,27/03/2025,600,800,700,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,28/03/2025,600,700,700,78
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,08/01/2025,1000,1500,1200,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,18/01/2025,500,500,500,154
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,04/01/2025,4000,4000,4000,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,11/01/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,14/01/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,24/01/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,29/01/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Paddy(Dhan)(Basmati),1121,FAQ,11/01/2025,3450,3450,3450,414
Haryana,Jind,Safidon,Potato,Other,FAQ,09/01/2025,800,1000,1000,24
Haryana,Jind,Safidon,Potato,Other,FAQ,19/01/2025,1000,1000,1000,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,31/01/2025,700,700,700,24
Haryana,Jind,Safidon,Onion,Other,FAQ,20/01/2025,2000,2000,2000,23
Haryana,Jind,Safidon,Onion,Other,FAQ,25/01/2025,2000,2000,2000,23
Haryana,Jind,Safidon,Grapes,Other,Medium,28/01/2025,4500,6000,4500,22
Haryana,Jind,Safidon,Banana,Other,Medium,17/01/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,23/01/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,29/01/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,31/01/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,03/01/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,04/01/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,13/01/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,24/01/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Tomato,Other,FAQ,13/01/2025,1000,1000,1000,78
Haryana,Jind,Safidon,Tomato,Other,FAQ,17/01/2025,1000,1000,1000,78
Haryana,Jind,Safidon,Tomato,Other,FAQ,19/01/2025,1000,1000,1000,78
Haryana,Jind,Safidon,Tomato,Other,FAQ,20/01/2025,1000,1000,1000,78
Haryana,Jind,Safidon,Tomato,Other,FAQ,24/01/2025,1000,1000,1000,78
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,03/07/2025,1500,1600,1500,82
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,10/07/2025,1500,1800,1500,82
Haryana,Jind,Safidon,Mango,Other,Medium,01/07/2025,1500,3500,2500,20
Haryana,Jind,Safidon,Mango,Other,Medium,05/07/2025,1500,3500,2500,20
Haryana,Jind,Safidon,Mango,Other,Medium,09/07/2025,1500,3500,2500,20
Haryana,Jind,Safidon,Mango,Other,Medium,11/07/2025,2000,3000,2500,20
Haryana,Jind,Safidon,Apple,Other,Medium,01/08/2025,5000,12000,10000,17
Haryana,Jind,Safidon,Apple,Other,Medium,02/08/2025,10000,10000,10000,17
Haryana,Jind,Safidon,Apple,Other,Medium,03/08/2025,6500,6500,6500,17
Haryana,Jind,Safidon,Apple,Other,Medium,06/08/2025,3500,9000,5000,17
Haryana,Jind,Safidon,Apple,Other,Medium,21/08/2025,3000,5000,4000,17
Haryana,Jind,Safidon,Apple,Other,Medium,22/08/2025,5000,5000,5000,17
Haryana,Jind,Safidon,Apple,Other,Medium,15/08/2025,5000,8000,8000,17
Haryana,Jind,Safidon,Apple,Other,Medium,20/08/2025,3000,5000,4000,17
Haryana,Jind,Safidon,Apple,Other,Medium,26/08/2025,5000,5000,5000,17
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,18/08/2025,3000,3000,3000,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,20/08/2025,4000,4000,4000,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,25/08/2025,3000,4000,3500,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,26/08/2025,2500,4000,3500,154
Haryana,Jind,Safidon,Apple,Other,Medium,08/08/2025,4000,5000,4500,17
Haryana,Jind,Safidon,Apple,Other,Medium,18/08/2025,5000,5000,5000,17
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,06/08/2025,1400,1500,1500,82
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,07/08/2025,1000,1500,1200,82
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,18/08/2025,800,1200,1000,82
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,07/08/2025,1500,1500,1500,23
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,11/08/2025,1400,1500,1400,23
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,20/08/2025,1200,1200,1200,23
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,22/08/2025,1400,1400,1400,23
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,23/08/2025,1300,1300,1300,23
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,06/08/2025,2500,2500,2500,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,11/08/2025,2500,2500,2500,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,24/08/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,27/08/2025,3000,3000,3000,77
Haryana,Jind,Safidon,Banana,Other,Medium,02/08/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,09/08/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,11/08/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,19/08/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,28/08/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,16/08/2025,1200,1200,1200,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,23/08/2025,1000,1000,1000,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,27/08/2025,1000,1000,1000,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,30/08/2025,1000,1000,1000,24
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,04/08/2025,4000,4500,4200,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,05/08/2025,4000,4000,4000,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,08/08/2025,4000,4500,4200,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,12/08/2025,4000,4000,4000,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,13/08/2025,4000,4000,4000,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,14/08/2025,4000,4000,4000,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,23/08/2025,3500,4000,3800,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,29/08/2025,2000,2000,2000,78
Haryana,Jind,Safidon,Guava,Guava,Medium,28/08/2025,800,1000,1000,185
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,03/06/2025,4000,4000,4000,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,27/06/2025,4000,4000,4000,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,18/06/2025,4000,4000,4000,77
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,15/06/2025,600,800,800,82
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,22/06/2025,1000,1200,1200,82
Haryana,Jind,Safidon,Bottle gourd,Bottle Gourd,FAQ,24/06/2025,1000,1200,1200,82
Haryana,Jind,Safidon,Mango,Other,Medium,02/06/2025,5000,5000,5000,20
Haryana,Jind,Safidon,Mango,Other,Medium,12/06/2025,2500,4000,4000,20
Haryana,Jind,Safidon,Mango,Other,Medium,13/06/2025,2500,4000,4000,20
Haryana,Jind,Safidon,Mango,Other,Medium,14/06/2025,2500,4500,4000,20
Haryana,Jind,Safidon,Mango,Other,Medium,17/06/2025,2000,4000,3500,20
Haryana,Jind,Safidon,Mango,Other,Medium,19/06/2025,2500,4000,3500,20
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,16/06/2025,1000,1000,1000,23
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,27/06/2025,1200,1200,1200,23
Haryana,Jind,Safidon,Banana,Other,Medium,05/06/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,14/06/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,18/06/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,20/06/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,28/06/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,24/06/2025,2000,2000,2000,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,13/06/2025,1000,1200,1200,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,18/06/2025,2000,2000,2000,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,19/06/2025,2000,2000,2000,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,23/06/2025,1000,1400,1200,78
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,04/06/2025,800,1000,1000,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,07/06/2025,800,800,800,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,10/06/2025,800,800,800,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,12/06/2025,1200,1200,1200,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,21/06/2025,1200,1200,1200,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,26/06/2025,1000,1200,1200,24
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,21/06/2025,2000,2000,2000,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,22/06/2025,1200,1500,1200,154
Haryana,Jind,Safidon,Cabbage,Cabbage,FAQ,23/06/2025,800,2500,900,154
Haryana,Jind,Safidon,Lemon,Other,FAQ,02/06/2025,6000,6000,6000,310
Haryana,Jind,Safidon,Lemon,Other,FAQ,07/06/2025,5000,5000,5000,310
Haryana,Jind,Safidon,Lemon,Other,FAQ,19/06/2025,3500,3500,3500,310
Haryana,Jind,Safidon,Lemon,Other,FAQ,20/06/2025,5000,5000,5000,310
Haryana,Jind,Safidon,Lemon,Other,FAQ,24/06/2025,4000,4500,4500,310
Haryana,Jind,Safidon,Lemon,Other,FAQ,30/06/2025,4000,4000,4000,310
Haryana,Jind,Safidon,Apple,Other,Medium,02/06/2025,9000,9000,9000,17
Haryana,Jind,Safidon,Apple,Other,Medium,07/06/2025,9000,9000,9000,17
Haryana,Jind,Safidon,Apple,Other,Medium,16/06/2025,10000,10000,10000,17
Haryana,Jind,Safidon,Apple,Other,Medium,17/06/2025,10000,10000,10000,17
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,05/07/2025,2000,2000,2000,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,07/07/2025,2000,2000,2000,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,08/07/2025,2000,2000,2000,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,14/07/2025,2000,2500,2200,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,18/07/2025,2000,2500,2200,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,19/07/2025,2000,2500,2500,78
Haryana,Jind,Safidon,Tomato,Other,Non-FAQ,25/07/2025,3000,3000,3000,78
Haryana,Jind,Safidon,Apple,Other,Medium,05/07/2025,12000,12000,12000,17
Haryana,Jind,Safidon,Apple,Other,Medium,09/07/2025,12000,12000,12000,17
Haryana,Jind,Safidon,Apple,Other,Medium,18/07/2025,12000,12000,12000,17
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,06/07/2025,1200,1200,1200,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,11/07/2025,1200,1200,1200,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,12/07/2025,1200,1200,1200,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,14/07/2025,1200,1200,1200,24
Haryana,Jind,Safidon,Potato,Other,Non-FAQ,20/07/2025,1200,1200,1200,24
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,18/07/2025,4000,4000,4000,77
Haryana,Jind,Safidon,Mousambi(Sweet Lime),Mousambi,Medium,23/07/2025,4000,4000,4000,77
Haryana,Jind,Safidon,Onion,Other,Non-FAQ,11/07/2025,1000,1200,1000,23
Haryana,Jind,Safidon,Banana,Other,Medium,02/07/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,09/07/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,17/07/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,22/07/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,24/07/2025,3000,3000,3000,19
Haryana,Jind,Safidon,Banana,Other,Medium,31/07/2025,3000,3000,3000,19
